Date,Review,Review Lemma,Topics,Names,Representation,Representative_Docs,Positive,Neutral,Negative
20 de agosto de 2023,"Esse local é muito divertido. Muitas músicas engraçadas, e alegres interessante, vou voltar para melhorar minha experiência.",local muito divertido música engraçar alegr interessante voltar melhorar experiência,2,2_música_bom_ambiente_muito,"['música', 'bom', 'ambiente', 'muito', 'atendimento', 'musica', 'comida', 'animar', 'comer', 'excelente']","['atendimento excelente bom comida ambiente divertido música agradável valer pena conhecer', 'ambiente muito agradável música bom excelente atendimento comida boa chegar bem rápido muito atencioso', 'excelente atendimento comida bom ambiente muito agradável aconchegante música qualidade animar']",0.9771947264671326,0.011761206202208996,0.01104395929723978
12 de agosto de 2023,"ambiente super divertido e comida deliciosa 
todo mundo super gente boa e tive uma experiência leve",ambiente super divertido comida delicioso mundo super gente bom ter experiência levar,1,1_muito_bom_atendimento_ambiente,"['muito', 'bom', 'atendimento', 'ambiente', 'lugar', 'excelente', 'comida', 'comer', 'maravilhoso', 'agradável']","['experiência incrível comer ótimo lugar super animar atendimento maravilhoso valer muito conhecer lugar decoração temático muito legal', 'lugar muito agradável curtir amigo bom atendimento comer muito bom recomendar muito', 'muito bom local excelente atendimento comer muito bom atendente muito animar atencioso recomendar']",0.9652219414710999,0.01850062422454357,0.01627744361758232
10 de agosto de 2023,Achei mais do que um restaurante e sim uma experiência absolutamente fora do padrão! Amei o di a comida a bebida e o espaço,achar mais restaurante sim experiência absolutamente fora padrão ameir comida bebida espaço,5,5_restaurante_bom_muito_atendimento,"['restaurante', 'bom', 'muito', 'atendimento', 'comida', 'recomendar', 'bem', 'excelente', 'super', 'qualidade']","['restaurante animar bom atendimento comer delicioso ambiente agradável divertido ir amigo', 'excelente restaurante muito animar comida ótimo atendimento excelente drink muito bom também', 'restaurante grupo amigo comida muito bom atendimento incrível recomendar']",0.5702605247497559,0.16373367607593536,0.26600581407546997
5 de agosto de 2023,"Drink estava um pouco aguado, comida maravilhosa (fajitas de carne) e atendimento excelente, nota mil, do Lobão.",drink pouco aguado comida maravilhoso fajita carne atendimento excelente nota lobão,1,1_muito_bom_atendimento_ambiente,"['muito', 'bom', 'atendimento', 'ambiente', 'lugar', 'excelente', 'comida', 'comer', 'maravilhoso', 'agradável']","['experiência incrível comer ótimo lugar super animar atendimento maravilhoso valer muito conhecer lugar decoração temático muito legal', 'lugar muito agradável curtir amigo bom atendimento comer muito bom recomendar muito', 'muito bom local excelente atendimento comer muito bom atendente muito animar atencioso recomendar']",0.9282261729240417,0.030570005998015404,0.04120386391878128
4 de agosto de 2023,"Local sempre mt agradável e com comida incrível. Ademais, funcionários maravilhosos e super educados.",local sempre mt agradável comida incrível ademal funcionário maravilhoso super educar,1,1_muito_bom_atendimento_ambiente,"['muito', 'bom', 'atendimento', 'ambiente', 'lugar', 'excelente', 'comida', 'comer', 'maravilhoso', 'agradável']","['experiência incrível comer ótimo lugar super animar atendimento maravilhoso valer muito conhecer lugar decoração temático muito legal', 'lugar muito agradável curtir amigo bom atendimento comer muito bom recomendar muito', 'muito bom local excelente atendimento comer muito bom atendente muito animar atencioso recomendar']",0.781490683555603,0.06170345097780228,0.1568058431148529
31 de julho de 2023,"Experiência mexicana única na Barra!!! Rodízio muito bem servido, serviço de qualidade e ritual da tequila muuuuito legal!!! Voltarei com certeza!!!",experiência mexicano único barra rodíziar muito bem server serviço qualidade ritual tequila muuuuito legal voltar certeza,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.8790914416313171,0.03815590217709541,0.08275269716978073
28 de julho de 2023,"Ótima música, ótimo cardápio e atendimento perfeito. Local bem localizado, funcionários gentis e simpáticos",ótimo música ótimo cardápio atendimento perfeito local bem localizar funcionário simpático,2,2_música_bom_ambiente_muito,"['música', 'bom', 'ambiente', 'muito', 'atendimento', 'musica', 'comida', 'animar', 'comer', 'excelente']","['atendimento excelente bom comida ambiente divertido música agradável valer pena conhecer', 'ambiente muito agradável música bom excelente atendimento comida boa chegar bem rápido muito atencioso', 'excelente atendimento comida bom ambiente muito agradável aconchegante música qualidade animar']",0.31905731558799744,0.09412015229463577,0.5868225693702698
27 de julho de 2023,"Segunda vez que venho. E as duas vezes tive uma ótima experiência. Atendimento, comida, ambiente, agilidade, e o sistema do cardápio é MT demais... Fácil, prático, e agiliza o pedido. Parabéns!",segundo vez venho vez ter ótimo experiência atendimento comer ambiente agilidade sistema cardápio mt demais fácil prático agilizar pedido parabéns,1,1_muito_bom_atendimento_ambiente,"['muito', 'bom', 'atendimento', 'ambiente', 'lugar', 'excelente', 'comida', 'comer', 'maravilhoso', 'agradável']","['experiência incrível comer ótimo lugar super animar atendimento maravilhoso valer muito conhecer lugar decoração temático muito legal', 'lugar muito agradável curtir amigo bom atendimento comer muito bom recomendar muito', 'muito bom local excelente atendimento comer muito bom atendente muito animar atencioso recomendar']",0.7617494463920593,0.07779794186353683,0.16045263409614563
25 de julho de 2023,"Bom restaurante, ambiente com decoração e canções típicas, e bom atendimento. Preço justo e tudo a la carte. A rua onde fica é quase impossível achar vaga para estacionar.",bom restaurante ambiente decoração canção típico bom atendimento preço justo carte rua ficar quase impossível achar vaga estacionar,2,2_música_bom_ambiente_muito,"['música', 'bom', 'ambiente', 'muito', 'atendimento', 'musica', 'comida', 'animar', 'comer', 'excelente']","['atendimento excelente bom comida ambiente divertido música agradável valer pena conhecer', 'ambiente muito agradável música bom excelente atendimento comida boa chegar bem rápido muito atencioso', 'excelente atendimento comida bom ambiente muito agradável aconchegante música qualidade animar']",0.8817209005355835,0.042482975870370865,0.07579609006643295
22 de julho de 2023,"Muito incrível o restaurante. Comida maravilhosa e bebida impecável. Atendimento muito bom, os músicos talentosos e ambiento lindo.",muito incrível restaurante comida maravilhoso beber impecável atendimento muito bom músico talentoso ambiento lir,2,2_música_bom_ambiente_muito,"['música', 'bom', 'ambiente', 'muito', 'atendimento', 'musica', 'comida', 'animar', 'comer', 'excelente']","['atendimento excelente bom comida ambiente divertido música agradável valer pena conhecer', 'ambiente muito agradável música bom excelente atendimento comida boa chegar bem rápido muito atencioso', 'excelente atendimento comida bom ambiente muito agradável aconchegante música qualidade animar']",0.9371321201324463,0.02274688519537449,0.040120989084243774
19 de julho de 2023,"Muito divertido para celebrar aniversário em família. Ambiente descontraido, bem decorado e animado. Adoramos",muito divertido celebrar aniversário família ambiente descontraer bem decorar animar adoramos,3,3_aniversário_comemorar_amigo_muito,"['aniversário', 'comemorar', 'amigo', 'muito', 'bom', 'lugar', 'ambiente', 'amiga', 'mais', 'atendimento']","['bom local comemorar aniversário decoração muito bonito bom atendimento ambiente animar', 'comida maravilhoso ambiente atendimento muito agradável amigo comemorar aniversário super bem atendir', 'muito bom bom atendimento local perfeito comemorar aniversário amigo família']",0.9536277055740356,0.01990693062543869,0.02646532654762268
18 de julho de 2023,"Ótimo lugar, atendimento excelente
Os garçons João e Sérgio foram excepcionais.
Recomendo demais a comida.",bom lugar atendimento excelente garçom excepcional recomer demais comida,1,1_muito_bom_atendimento_ambiente,"['muito', 'bom', 'atendimento', 'ambiente', 'lugar', 'excelente', 'comida', 'comer', 'maravilhoso', 'agradável']","['experiência incrível comer ótimo lugar super animar atendimento maravilhoso valer muito conhecer lugar decoração temático muito legal', 'lugar muito agradável curtir amigo bom atendimento comer muito bom recomendar muito', 'muito bom local excelente atendimento comer muito bom atendente muito animar atencioso recomendar']",0.9494041204452515,0.024359118193387985,0.0262367632240057
18 de julho de 2023,Este local é demasiado animado para curtir a noite em família nessa cidade maravilhosa que é o Rio de Janeiro,local demasiado animar curtir noite família cidade maravilhoso rio Janeiro,0,0_mexicano_guacamole_comida_restaurante,"['mexicano', 'guacamole', 'comida', 'restaurante', 'mais', 'bom', 'muito', 'ter', 'bem', 'ambiente']","['comer excelente ambiente bem característico música mariachis animar restaurante tocar música típico atendimento muito bom ainda mais inovação colocar tablet mesa fazer pedido bom lugar não só comer comida mexicano também mais', 'americano já comi comida mexicano restaurante mexicano restaurante guacamole ter bom ambiente bom comida já experimentar ficar atento ter pagar música música ótimo parte mais', 'ambiente bem legal mariachi bem divertido não gostar comida mexicano não ter opção']",0.881876528263092,0.0364343598484993,0.08168909698724747
18 de julho de 2023,"otimo para quem gosta de comida picante, tudo muito organizado. unico problema que dentro do restaurante tem muito barulho, tirando isso otimo lugar para jantar com amigos e familia",otimo gostar comida picante muito organizar unico problema dentro restaurante ter barulho tirar otimo lugar jantar amigo familiar,7,7_não_mais_chegar_fila,"['não', 'mais', 'chegar', 'fila', 'restaurante', 'hora', 'ter', 'demorar', 'esperar', 'pedir']","['comida saboroso ambiente muito divertido restaurante ter atendimento ruim garçon gente bem tentar atender não dar conta bebida demor muito chegar comida apesar saboroso chegar frio provavelmente ficar mais', 'não aconselho muito mal servir hora garçom não chegar esquecer pedir prato muito mal preparar vir comida frio pessoa mesa esperar prato cardápio fajita mix mais', 'mau atendimento ver extremamente confuso ficar mais hora fila comemorar aniversario conseguir mesa péssimo atender tivemo chamar garçom bar comida chegar fria prato sequer chegar terceiro mais']",0.4752614498138428,0.08382454514503479,0.44091400504112244
18 de julho de 2023,"Ótimo ambiente, agradável para ir com família ou amigos. Super limpo, garçons atenciosos e apresentação maravilhosa.",bom ambiente agradável ir família amigo super limpo garçom atencioso apresentação maravilhoso,1,1_muito_bom_atendimento_ambiente,"['muito', 'bom', 'atendimento', 'ambiente', 'lugar', 'excelente', 'comida', 'comer', 'maravilhoso', 'agradável']","['experiência incrível comer ótimo lugar super animar atendimento maravilhoso valer muito conhecer lugar decoração temático muito legal', 'lugar muito agradável curtir amigo bom atendimento comer muito bom recomendar muito', 'muito bom local excelente atendimento comer muito bom atendente muito animar atencioso recomendar']",0.9654207825660706,0.01908431202173233,0.015494836494326591
